16 0.0381660685026
17.5 0.0390052354387
19.5 0.045993751105
21.5 0.0599330523832
23 0.0944752391735
25 0.149047200864
27 0.1977345943
29 0.255572502852
31 0.291946594793
33 0.322447089657
35 0.382148469266
37 0.407218518344
38 0.435770861223
40 0.506692393128
